timestamp,production_load_t,equipment_utilization_pct,ambient_temp_c,equipment_run_frac,furnace_kwh,compressor_kwh,ventilation_kwh,auxiliary_kwh,energy_kwh
2024-12-12 16:00:00,84.46,87.78,12.58,0.866,536.02,247.5,43.56,55.63,882.71
2024-12-12 17:00:00,81.71,80.33,13.23,0.768,525.45,225.95,40.12,60.33,851.85
2024-12-12 18:00:00,92.23,83.55,17.96,0.823,584.39,235.77,38.02,59.48,917.65
2024-12-12 19:00:00,93.58,93.5,17.73,0.907,590.58,254.11,41.93,69.53,956.14
2024-12-12 20:00:00,92.76,83.11,16.61,0.798,579.2,238.99,44.66,62.93,925.77
2024-12-12 21:00:00,106.65,96.47,13.8,0.893,640.23,260.48,40.83,58.85,1000.39
2024-12-12 22:00:00,106.86,93.14,17.74,0.919,653.89,264.1,43.47,55.59,1017.06
2024-12-12 23:00:00,112.02,86.8,16.15,0.88,679.46,242.26,40.33,62.67,1024.73
2024-12-13 00:00:00,115.23,100.0,16.41,0.946,690.96,268.66,38.96,60.69,1059.27
2024-12-13 01:00:00,112.49,82.46,16.09,0.781,692.69,236.59,42.79,57.74,1029.82
2024-12-13 02:00:00,106.64,83.4,13.16,0.787,657.79,237.28,40.91,56.57,992.56
2024-12-13 03:00:00,104.57,94.92,13.63,0.88,643.95,262.94,44.02,62.75,1013.65
2024-12-13 04:00:00,93.1,89.19,14.66,0.844,582.62,246.49,46.17,57.96,933.24
2024-12-13 05:00:00,89.86,81.74,16.39,0.808,583.16,239.66,39.55,58.38,920.76
2024-12-13 06:00:00,89.13,85.3,13.35,0.786,556.39,245.08,42.59,57.58,901.63
2024-12-13 07:00:00,88.56,71.62,15.16,0.709,558.84,210.34,44.27,74.17,887.62
2024-12-13 08:00:00,88.62,87.84,15.16,0.843,559.48,249.41,41.64,60.79,911.32
2024-12-13 09:00:00,94.59,88.54,16.61,0.839,595.33,244.36,42.04,55.88,937.62
2024-12-13 10:00:00,108.1,93.82,16.44,0.957,665.76,260.44,40.57,47.14,1013.91
2024-12-13 11:00:00,112.31,96.26,13.91,0.931,670.83,267.09,41.02,51.8,1030.74
2024-12-13 12:00:00,115.35,100.0,17.6,0.976,691.27,271.5,42.09,58.54,1063.39
2024-12-13 13:00:00,112.93,96.32,13.68,1.0,688.21,257.35,37.57,68.48,1051.6
2024-12-13 14:00:00,117.83,89.55,17.06,0.849,703.85,240.89,33.21,71.43,1049.38
2024-12-13 15:00:00,94.68,98.32,14.6,1.0,590.18,268.24,39.65,58.81,956.87
2024-12-13 16:00:00,84.54,88.27,15.67,0.865,544.08,241.03,39.32,61.82,886.26
2024-12-13 17:00:00,88.34,77.74,15.76,0.721,553.86,229.59,46.48,59.17,889.1
2024-12-13 18:00:00,83.49,80.02,15.72,0.773,539.69,218.99,41.18,62.28,862.15
2024-12-13 19:00:00,88.27,82.96,16.44,0.833,566.27,242.11,42.25,58.8,909.43
2024-12-13 20:00:00,94.84,92.81,16.01,0.991,594.48,255.21,38.35,57.21,945.26
2024-12-13 21:00:00,105.14,81.77,16.6,0.858,657.09,226.6,37.62,56.72,978.01
2024-12-13 22:00:00,101.47,88.24,16.12,0.886,633.16,242.6,36.66,63.55,975.97
2024-12-13 23:00:00,110.76,86.58,13.53,0.929,673.49,240.59,34.96,66.51,1015.56
2024-12-14 00:00:00,87.97,82.56,15.78,0.732,557.25,236.27,42.91,57.75,894.18
2024-12-14 01:00:00,87.82,81.55,14.53,0.828,573.16,223.9,41.23,63.64,901.93
2024-12-14 02:00:00,89.4,85.1,13.71,0.866,561.7,232.95,45.91,60.78,901.35
2024-12-14 03:00:00,78.82,76.39,14.94,0.78,511.94,218.47,42.2,58.09,830.69
2024-12-14 04:00:00,69.15,70.82,15.65,0.628,462.46,208.54,40.97,63.39,775.36
2024-12-14 05:00:00,61.7,73.95,15.75,0.689,431.66,219.59,32.07,66.74,750.06
2024-12-14 06:00:00,61.49,73.02,16.96,0.722,445.51,214.96,47.63,55.88,763.98
2024-12-14 07:00:00,62.89,74.2,17.34,0.798,436.41,213.48,40.16,58.39,748.43
2024-12-14 08:00:00,72.0,75.11,15.88,0.847,477.4,219.16,31.66,67.33,795.56
2024-12-14 09:00:00,76.03,75.16,16.15,0.718,501.65,218.82,40.9,59.79,821.16
2024-12-14 10:00:00,75.33,77.07,15.52,0.705,486.15,220.34,36.76,56.03,799.27
2024-12-14 11:00:00,83.0,84.01,16.53,0.881,533.49,237.11,36.61,60.85,868.07
2024-12-14 12:00:00,89.76,74.0,16.11,0.871,582.43,202.48,41.07,60.04,886.03
2024-12-14 13:00:00,86.15,85.05,15.3,0.906,556.04,244.2,37.65,65.28,903.17
2024-12-14 14:00:00,82.9,83.0,18.6,0.793,544.35,237.58,44.11,59.78,885.81
2024-12-14 15:00:00,76.53,78.58,14.56,0.929,510.77,234.0,39.54,59.95,844.25
2024-12-14 16:00:00,75.88,77.19,17.56,0.806,493.73,217.24,41.6,59.74,812.31
2024-12-14 17:00:00,66.2,60.27,13.35,0.563,466.3,190.0,42.27,60.84,759.4
2024-12-14 18:00:00,62.21,68.9,16.6,0.786,416.82,193.27,41.01,67.58,718.68
2024-12-14 19:00:00,61.59,79.74,17.53,0.754,430.63,216.87,40.86,63.62,751.98
2024-12-14 20:00:00,70.37,75.25,12.52,0.721,455.39,216.61,40.57,54.79,767.35
2024-12-14 21:00:00,65.24,71.08,15.59,0.747,432.48,205.8,45.97,61.41,745.66
2024-12-14 22:00:00,79.89,80.03,16.45,0.799,526.92,234.34,43.38,61.73,866.37
2024-12-14 23:00:00,83.92,83.73,15.75,0.839,534.07,242.91,37.24,61.88,876.1
2024-12-15 00:00:00,80.79,83.69,15.9,0.839,533.92,243.45,35.55,52.6,865.53
2024-12-15 01:00:00,81.03,79.37,15.54,0.849,507.75,230.27,36.82,60.73,835.57
2024-12-15 02:00:00,83.86,84.06,13.69,0.724,538.61,240.36,41.71,57.16,
2024-12-15 03:00:00,75.92,86.34,18.88,0.878,489.89,233.63,35.58,52.51,811.62
2024-12-15 04:00:00,69.78,79.92,14.58,0.785,466.28,236.24,37.39,66.05,805.95
2024-12-15 05:00:00,66.48,84.94,15.98,0.812,464.8,245.89,34.63,58.59,803.91
2024-12-15 06:00:00,64.12,68.78,14.36,0.65,454.94,196.15,43.73,58.66,753.48
2024-12-15 07:00:00,70.23,83.5,11.92,0.703,475.25,238.15,42.65,64.41,820.46
2024-12-15 08:00:00,69.87,70.98,13.94,0.67,456.59,205.78,43.51,65.12,771.0
2024-12-15 09:00:00,69.17,76.35,13.16,0.828,456.18,231.44,38.1,58.76,784.47
2024-12-15 10:00:00,87.15,87.24,16.97,0.914,557.01,237.34,32.96,60.15,887.46
2024-12-15 11:00:00,86.22,80.56,14.42,0.796,544.67,229.73,36.66,54.95,866.01
2024-12-15 12:00:00,83.89,82.39,14.56,0.753,544.73,234.13,34.61,55.29,868.75
2024-12-15 13:00:00,79.73,84.42,13.74,0.885,532.05,236.96,34.57,66.49,870.07
2024-12-15 14:00:00,82.21,77.55,15.47,0.841,523.18,235.75,44.55,60.23,863.71
2024-12-15 15:00:00,74.53,85.61,14.26,0.908,485.5,249.93,39.01,64.85,839.29
2024-12-15 16:00:00,75.67,70.91,16.82,0.661,488.91,199.09,41.16,59.17,788.34
2024-12-15 17:00:00,63.87,81.64,15.78,0.773,437.33,234.36,44.41,62.1,778.2
2024-12-15 18:00:00,60.4,75.21,14.47,0.835,422.42,217.87,35.92,51.28,727.49
2024-12-15 19:00:00,68.84,73.97,16.61,0.679,464.37,220.35,42.46,64.3,791.48
2024-12-15 20:00:00,73.08,74.52,15.34,0.769,492.56,217.78,34.19,59.86,804.39
2024-12-15 21:00:00,75.67,75.3,15.36,0.664,501.52,213.26,41.01,57.65,813.44
2024-12-15 22:00:00,83.33,80.99,13.14,0.795,536.18,223.85,44.27,63.14,867.44
2024-12-15 23:00:00,84.59,82.05,15.22,0.85,543.29,229.9,35.44,64.97,873.6
2024-12-16 00:00:00,115.94,100.0,15.77,0.999,700.36,269.28,43.31,57.97,1070.92
2024-12-16 01:00:00,117.65,100.0,17.29,1.0,707.79,271.16,40.9,54.02,1073.87
2024-12-16 02:00:00,110.0,96.0,14.16,0.899,664.59,258.17,38.18,68.33,1029.27
2024-12-16 03:00:00,99.32,85.43,18.71,0.813,606.99,249.65,35.2,58.92,950.76
2024-12-16 04:00:00,97.91,86.23,16.12,0.886,610.69,244.29,40.97,50.4,946.34
2024-12-16 05:00:00,77.55,77.86,13.01,0.813,503.76,228.75,41.98,57.89,832.37
2024-12-16 06:00:00,93.21,81.45,14.02,0.826,590.24,230.22,38.73,62.25,921.44
2024-12-16 07:00:00,80.19,74.2,17.42,0.789,521.5,209.59,36.08,59.59,826.76
2024-12-16 08:00:00,89.99,95.48,17.15,0.872,570.08,265.81,43.05,59.35,938.29
2024-12-16 09:00:00,99.84,91.43,15.32,0.891,627.06,246.04,44.74,58.24,976.08
2024-12-16 10:00:00,106.91,89.29,15.51,0.984,643.33,235.37,43.81,57.9,980.42
2024-12-16 11:00:00,117.02,100.0,13.54,1.0,719.23,273.39,46.36,53.61,1092.59
2024-12-16 12:00:00,110.77,89.49,17.27,0.927,656.36,243.4,37.39,53.51,990.67
2024-12-16 13:00:00,114.03,91.54,13.81,0.908,701.77,250.22,34.34,61.82,1048.15
2024-12-16 14:00:00,105.19,88.58,16.56,0.938,647.54,250.18,41.64,66.15,1005.52
2024-12-16 15:00:00,101.18,98.86,17.32,1.0,621.71,262.03,38.39,58.62,980.75
2024-12-16 16:00:00,92.24,84.86,15.36,0.773,569.43,228.58,43.95,66.93,908.9
2024-12-16 17:00:00,87.38,71.48,16.74,0.765,552.11,217.43,35.85,65.49,870.89
2024-12-16 18:00:00,82.8,87.45,18.06,0.831,532.69,243.3,36.14,59.34,871.47
2024-12-16 19:00:00,84.97,80.95,15.69,0.848,546.41,237.54,40.27,63.19,887.41
2024-12-16 20:00:00,93.65,77.58,15.03,0.695,599.81,226.67,40.7,62.45,929.63
2024-12-16 21:00:00,103.77,90.3,15.19,0.983,639.46,253.57,42.7,57.48,993.21
2024-12-16 22:00:00,105.11,95.16,14.17,0.938,648.09,260.81,39.61,49.21,997.72
2024-12-16 23:00:00,109.52,96.78,14.14,0.912,670.38,264.21,32.33,60.69,1027.61
2024-12-17 00:00:00,117.45,100.0,15.91,0.966,704.65,276.81,53.81,63.51,1098.77
2024-12-17 01:00:00,112.86,92.17,15.0,0.905,682.76,258.44,40.13,57.23,1038.57
2024-12-17 02:00:00,110.82,95.64,15.74,0.956,673.25,257.32,51.55,70.04,1052.16
2024-12-17 03:00:00,96.38,84.69,13.01,0.913,606.9,240.81,39.5,65.16,952.36
2024-12-17 04:00:00,85.38,74.98,15.11,0.753,539.61,213.74,35.79,52.64,841.78
2024-12-17 05:00:00,84.88,86.87,16.79,0.76,540.34,240.54,38.73,59.03,878.64
2024-12-17 06:00:00,81.93,83.28,13.57,0.771,532.52,238.31,44.4,55.8,871.03
2024-12-17 07:00:00,86.69,84.77,15.27,0.986,544.86,234.2,42.48,58.16,879.7
2024-12-17 08:00:00,89.95,87.11,12.47,0.878,570.67,243.82,41.23,63.27,918.99
2024-12-17 09:00:00,102.96,88.05,13.29,0.928,630.45,247.2,39.75,58.74,976.15
2024-12-17 10:00:00,106.35,88.15,16.46,0.866,655.78,243.07,40.52,57.15,996.51
2024-12-17 11:00:00,113.59,96.98,14.79,0.92,698.95,267.99,39.4,60.47,1066.81
2024-12-17 12:00:00,115.63,100.0,17.98,0.976,693.8,267.36,44.79,63.8,1069.75
2024-12-17 13:00:00,113.77,100.0,15.9,1.0,694.91,275.66,43.66,63.75,1077.98
2024-12-17 14:00:00,107.4,97.68,16.05,0.954,658.62,265.91,36.23,63.08,1023.84
2024-12-17 15:00:00,102.04,91.17,13.63,1.0,627.14,252.49,34.09,66.85,980.57
2024-12-17 16:00:00,89.32,86.01,14.67,0.829,566.64,235.22,35.1,59.55,896.51
2024-12-17 17:00:00,92.61,86.36,14.15,0.811,593.42,239.95,38.57,58.19,930.14
2024-12-17 18:00:00,84.05,76.9,13.65,0.809,538.89,222.65,40.88,59.22,861.66
2024-12-17 19:00:00,81.76,81.0,16.25,0.857,539.29,236.26,39.78,55.95,871.28
2024-12-17 20:00:00,93.25,79.95,16.55,0.801,585.3,225.97,42.52,55.84,909.63
2024-12-17 21:00:00,96.6,87.68,15.85,0.847,591.68,250.25,39.94,63.69,945.56
2024-12-17 22:00:00,110.16,100.0,14.01,0.905,669.63,265.47,46.38,64.15,1045.63
2024-12-17 23:00:00,121.83,100.0,15.75,1.0,717.22,272.0,42.04,46.77,1078.03
2024-12-18 00:00:00,111.85,91.31,12.34,0.957,676.73,248.71,40.07,64.7,1030.21
2024-12-18 01:00:00,114.32,96.8,17.2,0.946,688.75,272.54,33.96,57.94,1053.19
2024-12-18 02:00:00,100.48,86.07,13.27,0.864,636.92,248.92,41.4,56.84,984.09
2024-12-18 03:00:00,101.82,90.6,13.53,0.895,641.95,251.96,42.0,58.37,994.28
2024-12-18 04:00:00,88.96,89.68,15.39,0.978,565.47,245.13,37.15,53.69,901.43
2024-12-18 05:00:00,84.51,85.52,15.52,0.803,552.24,230.49,35.38,59.16,877.27
2024-12-18 06:00:00,80.59,92.72,15.1,0.896,519.79,256.98,44.38,69.57,890.72
2024-12-18 07:00:00,89.94,90.93,13.55,0.873,558.27,252.2,36.13,52.26,898.86
2024-12-18 08:00:00,96.53,89.28,16.91,0.908,606.87,252.65,40.66,63.09,963.27
2024-12-18 09:00:00,100.09,93.43,12.68,0.937,623.36,247.41,40.12,64.87,975.76
2024-12-18 10:00:00,104.04,91.01,12.99,0.92,632.71,251.97,41.79,62.91,989.38
2024-12-18 11:00:00,119.35,94.04,15.05,0.896,709.6,260.05,36.16,67.67,1073.47
2024-12-18 12:00:00,112.0,100.0,13.32,1.0,687.51,264.59,39.52,64.91,1056.52
2024-12-18 13:00:00,104.34,97.22,17.05,0.949,628.24,264.85,36.13,63.35,992.58
2024-12-18 14:00:00,109.33,93.46,13.45,0.994,671.13,251.91,40.3,65.19,1028.53
2024-12-18 15:00:00,95.58,89.16,17.55,1.0,595.39,242.28,42.02,64.96,944.65
2024-12-18 16:00:00,96.45,94.43,16.77,0.901,606.75,255.12,43.58,58.25,963.71
2024-12-18 17:00:00,85.49,86.97,17.07,0.887,555.33,241.05,45.98,63.16,905.52
2024-12-18 18:00:00,87.41,76.39,18.04,0.757,550.08,227.86,38.95,58.64,875.52
2024-12-18 19:00:00,92.62,87.53,15.33,0.977,573.96,241.87,38.88,53.33,908.04
2024-12-18 20:00:00,87.66,82.99,13.69,0.816,570.05,229.21,45.09,69.18,913.54
2024-12-18 21:00:00,97.74,94.43,15.06,0.957,608.22,263.19,42.3,57.23,970.94
2024-12-18 22:00:00,107.2,98.75,14.36,0.999,658.61,273.55,44.95,65.48,
2024-12-18 23:00:00,119.14,100.0,14.15,0.995,722.99,274.92,47.81,62.67,1108.39
2024-12-19 00:00:00,112.37,90.59,15.41,0.944,674.14,258.46,36.63,55.52,1024.75
2024-12-19 01:00:00,110.61,91.39,14.71,0.919,680.28,253.06,43.24,56.12,1032.7
2024-12-19 02:00:00,109.41,100.0,14.05,1.0,672.18,270.93,37.6,61.99,1042.71
2024-12-19 03:00:00,97.69,85.89,14.81,0.87,620.22,236.14,46.25,62.0,964.61
2024-12-19 04:00:00,93.11,78.95,16.0,0.759,597.17,234.18,35.25,58.12,924.72
2024-12-19 05:00:00,80.8,83.06,16.61,0.817,524.52,233.88,43.67,52.09,854.17
2024-12-19 06:00:00,93.86,84.19,12.77,0.87,595.31,234.98,37.79,64.02,932.1
2024-12-19 07:00:00,81.62,89.76,14.72,0.925,528.45,246.13,42.22,45.37,862.18
2024-12-19 08:00:00,91.21,87.09,14.97,0.933,577.23,246.7,45.07,61.74,930.74
2024-12-19 09:00:00,99.87,90.74,13.4,1.0,610.32,251.05,37.42,65.66,964.46
2024-12-19 10:00:00,115.15,95.73,15.0,0.931,693.96,262.17,34.13,50.75,1041.01
2024-12-19 11:00:00,107.69,100.0,15.4,1.0,644.1,268.05,38.96,60.8,1011.91
2024-12-19 12:00:00,122.93,100.0,15.96,0.99,733.57,268.81,38.45,58.08,1098.92
2024-12-19 13:00:00,116.02,95.97,15.29,0.904,710.66,260.64,34.86,60.97,1067.14
2024-12-19 14:00:00,109.17,90.61,13.86,0.934,672.07,258.82,31.96,64.89,1027.74
2024-12-19 15:00:00,96.06,87.66,18.2,0.916,601.21,233.29,44.87,53.27,932.63
2024-12-19 16:00:00,94.78,82.5,16.42,0.771,592.31,235.95,45.97,58.88,933.1
2024-12-19 17:00:00,84.12,87.2,16.01,0.853,536.26,249.65,37.59,59.18,882.68
2024-12-19 18:00:00,90.07,75.99,16.69,0.736,562.99,208.55,38.83,50.26,860.62
2024-12-19 19:00:00,83.13,80.87,15.55,0.733,542.18,229.39,43.23,62.87,877.66
2024-12-19 20:00:00,92.05,89.07,17.11,0.889,567.96,252.95,43.29,68.14,932.34
2024-12-19 21:00:00,97.78,90.6,15.26,0.849,596.43,245.74,47.12,63.35,952.64
2024-12-19 22:00:00,103.55,88.19,15.18,0.89,644.98,246.81,42.49,60.65,994.93
2024-12-19 23:00:00,115.96,100.0,16.13,1.0,701.44,264.41,35.9,64.43,1066.18
2024-12-20 00:00:00,117.14,94.14,17.51,0.961,706.07,257.89,43.16,57.03,1064.15
2024-12-20 01:00:00,117.83,98.8,17.42,1.0,710.79,275.15,37.21,55.59,1078.74
2024-12-20 02:00:00,100.38,93.45,16.04,1.0,637.98,266.42,39.74,62.57,1006.71
2024-12-20 03:00:00,104.26,94.44,15.92,0.904,641.73,259.86,44.45,61.14,1007.19
2024-12-20 04:00:00,102.52,87.89,16.19,0.841,634.96,236.89,36.38,61.57,969.79
2024-12-20 05:00:00,85.2,88.59,16.63,0.919,562.48,244.17,39.71,55.71,902.07
2024-12-20 06:00:00,92.58,86.72,17.1,0.861,582.39,231.24,35.1,52.48,901.21
2024-12-20 07:00:00,85.96,86.69,14.79,0.923,563.6,240.29,36.05,54.8,894.74
2024-12-20 08:00:00,87.01,91.15,17.12,0.94,538.2,257.2,37.81,55.74,888.95
2024-12-20 09:00:00,98.78,94.98,15.66,1.0,604.59,251.27,46.52,49.79,952.18
2024-12-20 10:00:00,111.69,100.0,16.12,0.995,673.12,268.76,40.13,62.38,1044.39
2024-12-20 11:00:00,109.64,95.78,17.22,0.884,672.86,256.25,50.58,53.55,1033.24
2024-12-20 12:00:00,112.6,100.0,16.27,1.0,697.19,280.76,43.82,53.28,1075.04
2024-12-20 13:00:00,115.36,98.75,16.52,0.984,692.1,269.77,43.93,58.69,1064.48
2024-12-20 14:00:00,107.51,87.71,14.56,0.904,665.39,249.29,35.62,55.47,1005.77
2024-12-20 15:00:00,102.34,92.68,17.4,0.96,649.59,256.39,39.39,52.11,997.48
2024-12-20 16:00:00,93.45,88.01,16.19,0.853,599.77,249.38,35.43,52.66,937.25
2024-12-20 17:00:00,88.93,87.38,15.34,0.823,561.41,249.99,38.76,62.68,912.84
2024-12-20 18:00:00,83.27,81.0,16.8,0.803,543.3,230.32,38.17,58.32,870.11
2024-12-20 19:00:00,87.94,80.16,19.03,0.683,562.4,225.15,39.83,52.43,
2024-12-20 20:00:00,88.79,87.68,13.39,0.881,558.68,238.51,43.3,67.28,907.77
2024-12-20 21:00:00,105.15,86.01,13.94,0.84,649.19,251.17,38.95,56.44,995.76
2024-12-20 22:00:00,104.96,99.78,19.18,1.0,641.02,274.45,43.37,62.65,1021.5
2024-12-20 23:00:00,117.51,97.6,15.79,0.877,708.52,251.61,34.14,59.46,1053.73
2024-12-21 00:00:00,85.32,83.89,15.41,0.839,535.55,234.69,41.79,60.49,872.52
2024-12-21 01:00:00,85.55,85.57,14.95,0.934,533.65,242.19,38.26,60.1,874.2
2024-12-21 02:00:00,78.65,82.28,16.93,0.857,510.93,242.81,41.01,53.11,847.87
2024-12-21 03:00:00,70.94,68.42,19.04,0.733,477.23,197.07,43.45,71.22,788.97
2024-12-21 04:00:00,62.4,75.32,14.12,0.77,422.96,220.73,34.23,56.2,734.11
2024-12-21 05:00:00,61.04,72.03,14.97,0.637,429.39,208.87,45.88,64.13,748.27
2024-12-21 06:00:00,62.45,68.05,14.59,0.689,432.61,195.73,39.23,56.05,723.61
2024-12-21 07:00:00,66.1,69.3,16.22,0.713,455.73,213.61,47.45,54.47,771.26
2024-12-21 08:00:00,73.42,75.04,16.95,0.696,494.65,211.79,40.28,66.85,813.57
2024-12-21 09:00:00,73.22,70.11,17.55,0.695,496.83,213.07,45.28,67.78,822.97
2024-12-21 10:00:00,77.1,87.16,16.27,0.727,510.31,233.47,40.24,62.27,846.29
2024-12-21 11:00:00,78.97,86.92,18.9,0.852,512.5,239.59,41.07,64.04,857.19
2024-12-21 12:00:00,88.17,86.34,14.26,0.842,562.36,244.75,40.46,53.73,901.31
2024-12-21 13:00:00,90.28,84.02,13.87,0.91,590.01,240.74,39.12,63.3,933.17
2024-12-21 14:00:00,85.69,81.86,17.32,0.788,556.34,234.53,38.97,63.25,893.08
2024-12-21 15:00:00,77.84,82.71,15.3,0.814,509.77,239.6,40.9,62.19,852.47
2024-12-21 16:00:00,71.93,84.75,13.06,0.844,478.44,236.25,42.19,68.23,825.12
2024-12-21 17:00:00,72.05,73.17,14.65,0.702,475.45,222.02,40.93,48.6,787.0
2024-12-21 18:00:00,65.08,66.95,15.5,0.706,435.89,202.74,42.08,59.1,739.81
2024-12-21 19:00:00,67.84,81.66,14.15,0.717,472.87,235.89,33.93,67.41,810.1
2024-12-21 20:00:00,68.09,65.11,13.6,0.708,464.29,198.91,43.62,54.44,761.25
2024-12-21 21:00:00,69.55,69.73,14.81,0.697,457.61,209.39,37.03,63.25,767.27
2024-12-21 22:00:00,77.89,77.71,13.52,0.842,508.45,217.19,33.41,57.57,816.61
2024-12-21 23:00:00,84.71,74.55,16.07,0.608,553.69,210.91,47.39,60.44,872.43
2024-12-22 00:00:00,86.49,88.81,12.18,0.766,548.89,243.25,45.64,54.71,892.49
2024-12-22 01:00:00,92.45,90.51,15.23,0.89,575.72,253.15,39.96,71.31,940.15
2024-12-22 02:00:00,80.95,77.6,15.87,0.801,527.6,219.43,44.28,54.26,845.58
2024-12-22 03:00:00,79.72,86.26,14.96,0.835,523.84,239.36,38.68,59.35,861.23
2024-12-22 04:00:00,67.63,81.06,16.73,0.84,454.61,229.8,38.12,58.7,781.23
2024-12-22 05:00:00,64.01,71.44,13.04,0.763,435.26,218.53,37.62,65.37,756.78
2024-12-22 06:00:00,58.43,66.96,14.04,0.703,415.85,204.24,37.44,60.35,717.88
2024-12-22 07:00:00,62.29,82.44,14.6,0.83,422.44,224.36,38.96,52.12,737.88
2024-12-22 08:00:00,71.48,79.35,16.16,0.798,473.11,227.59,37.14,56.78,794.62
2024-12-22 09:00:00,75.03,78.8,15.42,0.757,494.19,223.65,28.61,49.19,795.64
2024-12-22 10:00:00,84.4,89.02,18.31,0.887,547.9,245.56,39.27,60.36,893.09
2024-12-22 11:00:00,85.47,84.24,13.89,0.791,543.92,236.92,36.12,68.91,885.86
2024-12-22 12:00:00,84.84,79.89,13.0,0.76,548.71,234.53,41.19,59.0,883.43
2024-12-22 13:00:00,93.34,87.07,17.78,0.896,596.01,237.96,39.04,61.7,934.71
2024-12-22 14:00:00,80.25,85.32,12.95,0.83,517.2,240.39,42.54,65.51,865.64
2024-12-22 15:00:00,79.65,69.87,16.12,0.662,544.04,208.46,40.05,56.55,849.1
2024-12-22 16:00:00,67.77,72.44,13.63,0.747,470.21,210.81,34.93,65.5,781.45
2024-12-22 17:00:00,68.1,80.96,11.99,0.829,462.66,226.19,34.94,69.56,793.35
2024-12-22 18:00:00,67.46,71.17,14.53,0.701,455.86,204.93,35.04,51.13,746.95
2024-12-22 19:00:00,66.09,80.78,16.44,0.8,446.01,227.11,36.54,65.68,775.35
2024-12-22 20:00:00,59.96,77.05,13.26,0.791,433.08,226.24,37.19,52.59,749.09
2024-12-22 21:00:00,75.07,77.21,15.96,0.821,497.05,219.99,43.68,56.13,816.84
2024-12-22 22:00:00,85.55,79.93,16.24,0.809,536.22,227.26,40.75,65.66,869.89
2024-12-22 23:00:00,86.85,81.99,13.19,0.76,540.57,225.24,32.56,61.61,859.97
2024-12-23 00:00:00,116.78,100.0,14.73,0.989,704.82,267.15,36.5,57.71,1066.17
2024-12-23 01:00:00,106.1,100.0,17.44,0.98,651.58,271.38,39.85,71.17,1033.98
2024-12-23 02:00:00,104.62,92.94,16.05,0.877,635.76,245.16,35.98,58.35,975.25
2024-12-23 03:00:00,101.65,87.78,14.68,0.903,616.11,250.61,40.32,65.48,972.53
2024-12-23 04:00:00,94.14,87.66,15.7,0.905,575.0,240.52,36.64,58.47,910.64
2024-12-23 05:00:00,91.87,87.15,14.04,0.908,573.27,253.6,39.46,62.29,928.62
2024-12-23 06:00:00,84.42,75.99,16.74,0.71,539.2,222.11,37.72,62.46,861.49
2024-12-23 07:00:00,88.63,84.72,16.74,0.855,568.7,226.9,40.45,60.4,896.45
2024-12-23 08:00:00,92.57,92.89,15.25,0.929,581.78,256.74,45.76,52.91,937.2
2024-12-23 09:00:00,96.05,79.03,15.42,0.806,608.77,224.05,43.57,61.39,937.78
2024-12-23 10:00:00,98.48,93.37,13.57,0.94,617.22,257.82,35.68,57.1,967.82
2024-12-23 11:00:00,114.71,100.0,13.04,0.999,697.68,279.7,50.04,57.71,1085.13
2024-12-23 12:00:00,115.7,95.05,14.51,0.944,706.31,263.82,44.72,62.97,1077.83
2024-12-23 13:00:00,110.52,100.0,14.94,1.0,661.49,268.65,37.26,62.62,1030.02
2024-12-23 14:00:00,101.02,87.06,16.67,0.828,620.83,234.44,36.53,56.22,948.03
2024-12-23 15:00:00,102.52,93.46,16.46,0.926,651.81,261.51,41.36,61.09,1015.77
2024-12-23 16:00:00,91.44,84.18,15.35,0.896,561.93,239.85,42.82,60.1,904.7
2024-12-23 17:00:00,89.24,83.08,16.86,0.79,563.8,241.42,47.07,55.69,907.99
2024-12-23 18:00:00,92.46,83.14,13.66,0.793,586.09,233.74,42.03,56.0,917.86
2024-12-23 19:00:00,78.44,82.71,16.69,0.864,497.2,235.47,37.35,56.08,826.1
2024-12-23 20:00:00,89.7,89.09,13.89,0.82,562.49,245.62,37.97,59.94,906.02
2024-12-23 21:00:00,99.16,89.26,16.93,0.926,631.78,247.97,42.51,58.48,980.73
2024-12-23 22:00:00,113.32,89.86,15.05,0.874,687.96,239.62,34.64,61.05,1023.26
2024-12-23 23:00:00,106.44,95.24,12.08,0.973,647.63,261.91,45.98,55.6,1011.12
2024-12-24 00:00:00,122.74,100.0,16.15,0.939,735.4,272.29,37.82,59.13,1104.65
2024-12-24 01:00:00,113.53,95.68,16.27,1.0,683.06,257.91,43.84,59.51,1044.32
2024-12-24 02:00:00,107.12,100.0,14.37,0.939,669.28,273.64,44.8,61.63,1049.35
2024-12-24 03:00:00,99.21,81.78,14.5,0.854,608.11,236.98,52.22,67.35,964.66
2024-12-24 04:00:00,90.75,74.29,14.81,0.684,569.59,224.41,38.78,65.37,898.15
2024-12-24 05:00:00,91.2,81.95,12.17,0.91,564.07,225.97,38.89,59.63,888.56
2024-12-24 06:00:00,80.73,83.92,11.51,0.836,521.27,240.24,38.68,52.03,
2024-12-24 07:00:00,88.39,78.92,17.01,0.887,560.56,233.75,40.69,57.44,892.44
2024-12-24 08:00:00,90.96,80.58,13.82,0.765,584.38,227.11,37.42,64.6,913.51
2024-12-24 09:00:00,96.95,93.23,17.84,0.91,596.62,264.15,44.85,59.72,965.35
